"id","text","cycle4_3e","cycle4_4e","cycle4_5e","cycle3_6e"
"id3980","Desperat tractata nitescere posse, relinquit. Et quoe  C’est ce que j’ai fait à l’égard de quelques moralités, du succès  desquelles je n’ai pas bien espéré. Il ne reste plus qu’à parler de la vie d’Ésope. Je ne vois presque personne  qui  ne  tienne  pour  fabuleuse  celle  que  Planude  nous  a laissée. On s’imagine que cet auteur a voulu donner à son héros un caractère et des aventures qui répondissent à ses fables. Cela m’a paru d’abord spécieux ; mais j’ai trouvé à la fin peu de certitude en cette  critique. Elle  est  en  partie  fondée  sur  ce  qui  se  passe  entre Xantus et Ésope ; on y trouve trop de niaiseries, et qui est le sage à qui de pareilles choses n’arrivent point ? Toute la vie de Socrate n’a pas été sérieuse. Ce qui me confirme en mon sentiment, c’est que",0,0,0,1
"id3981","Xantus et Ésope ; on y trouve trop de niaiseries, et qui est le sage à qui de pareilles choses n’arrivent point ? Toute la vie de Socrate n’a pas été sérieuse. Ce qui me confirme en mon sentiment, c’est que le caractère que Planude donne à Ésope est semblable à celui que Plutarque  lui  a  donné  dans  son  Banquet  des  sept  Sages,  c’est-àdire  d’un  homme  subtil,  et  qui  ne  laisse  rien  passer. On  me  dira que le Banquet des sept Sages est aussi une invention. Il est aisé de douter  de  tout :  quant  à  moi,  je  ne  vois  pas  bien  pourquoi Plutarque aurait voulu imposer à la postérité dans ce traité-là, lui qui fait profession d’être véritable partout ailleurs, et de conserver à chacun son caractère. Quand cela serait, je ne saurais que mentir sur  la  foi  d’autrui :  me  croira-t-on  moins  que  si  je  m’arrête  à la",0,0,0,1
"id3982","Je chante les héros dont Ésope est le père, Troupe de qui l’histoire, encor que mensongère, Contient des vérités qui servent de leçons. Tout parle en mon ouvrage, et même les poissons : Ce qu’ils disent s’adresse à tous tant que nous sommes ; Je me sers d’animaux pour instruire les hommes. Illustre rejeton d’un prince aimé des cieux, Sur qui le monde entier a maintenant les yeux, Et qui faisant fléchir les plus superbes têtes, Comptera désormais ses jours par ses conquêtes, Quelque autre te dira d’une plus forte voix Les faits de tes aïeux et les vertus des rois. Je vais t’entretenir de moindres aventures, Te tracer en ces vers de légères peintures ; Et si de t’agréer je n’emporte le prix, J’aurai du moins l’ honneur de l’avoir entrepris. La Cigale et la Fourmi        La cigale, ayant chanté",0,0,0,1
"id3983","Je chante les héros dont Ésope est le père, Troupe de qui l’histoire, encor que mensongère, Contient des vérités qui servent de leçons. Tout parle en mon ouvrage, et même les poissons : Ce qu’ils disent s’adresse à tous tant que nous sommes ; Je me sers d’animaux pour instruire les hommes. Illustre rejeton d’un prince aimé des cieux, Sur qui le monde entier a maintenant les yeux, Et qui faisant fléchir les plus superbes têtes, Comptera désormais ses jours par ses conquêtes, Quelque autre te dira d’une plus forte voix Les faits de tes aïeux et les vertus des rois. Je vais t’entretenir de moindres aventures, Te tracer en ces vers de légères peintures ; Et si de t’agréer je n’emporte le prix, J’aurai du moins l’ honneur de l’avoir entrepris. La Cigale et la Fourmi        La cigale, ayant chanté",0,0,0,1
"id3984","Te tracer en ces vers de légères peintures ; Et si de t’agréer je n’emporte le prix, J’aurai du moins l’ honneur de l’avoir entrepris. La Cigale et la Fourmi        La cigale, ayant chanté Tout l’été, Se trouva fort dépourvue Quand la bise fut venue. Pas un seul petit morceau De mouche ou de vermisseau Elle alla crier famine Chez la fourmi sa voisine, La priant de lui prêter Quelque grain pour subsister Jusqu’à la saison nouvelle « Je vous paierai, lui dit-elle,   Avant l’oût, foi d’animal, Intérêt et principal. » La fourmi n’est pas prêteuse ; C’est là son moindre défaut. « Que faisiez -vous au temps chaud ? Dit -elle à cette emprunteuse. – Nuit et jour à tout venant Je chantais, ne vous déplaise. – Vous chantiez ? j’en suis fort aise. Eh bien : dansez maintenant. »",0,0,0,1
"id3985","La cigale, ayant chanté Tout l’été, Se trouva fort dépourvue Quand la bise fut venue. Pas un seul petit morceau De mouche ou de vermisseau Elle alla crier famine Chez la fourmi sa voisine, La priant de lui prêter Quelque grain pour subsister Jusqu’à la saison nouvelle « Je vous paierai, lui dit-elle,   Avant l’oût, foi d’animal, Intérêt et principal. » La fourmi n’est pas prêteuse ; C’est là son moindre défaut. « Que faisiez -vous au temps chaud ? Dit -elle à cette emprunteuse. – Nuit et jour à tout venant Je chantais, ne vous déplaise. – Vous chantiez ? j’en suis fort aise. Eh bien : dansez maintenant. »   Le Corbeau et le Renard  Maître corbeau, sur un arbre perché Tenait en son bec un fromage. Maître renard par l’odeur alléché Lui tint à peu près ce langage :",0,0,0,1
"id3986","Intérêt et principal. » La fourmi n’est pas prêteuse ; C’est là son moindre défaut. « Que faisiez -vous au temps chaud ? Dit -elle à cette emprunteuse. – Nuit et jour à tout venant Je chantais, ne vous déplaise. – Vous chantiez ? j’en suis fort aise. Eh bien : dansez maintenant. »   Le Corbeau et le Renard  Maître corbeau, sur un arbre perché Tenait en son bec un fromage. Maître renard par l’odeur alléché Lui tint à peu près ce langage : « Hé ! bonjour Monsieur du Corbeau Que vous êtes joli ! que vous me semblez beau ! Sans mentir, si votre ramage Se rapporte à votre plumage Vous êtes le phénix des hôtes de ces bois » A ces mots le corbeau ne se sent pas de joie Et pour montrer sa belle voix",0,0,0,1
"id3987","Maître corbeau, sur un arbre perché Tenait en son bec un fromage. Maître renard par l’odeur alléché Lui tint à peu près ce langage : « Hé ! bonjour Monsieur du Corbeau Que vous êtes joli ! que vous me semblez beau ! Sans mentir, si votre ramage Se rapporte à votre plumage Vous êtes le phénix des hôtes de ces bois » A ces mots le corbeau ne se sent pas de joie Et pour montrer sa belle voix Il ouvre un large bec laisse tomber sa proie. Le renard s’en saisit et dit : « Mon bon Monsieur Apprenez que tout flatteur Vit aux dépens de celui qui l’écoute : Cette leçon vaut bien un fromage sans doute. » Le corbeau honteux et confus Jura mais un peu tard, qu’on ne l’y prendrait plus. La grenouille qui veut se faire",0,0,0,1
"id3988","Le renard s’en saisit et dit : « Mon bon Monsieur Apprenez que tout flatteur Vit aux dépens de celui qui l’écoute : Cette leçon vaut bien un fromage sans doute. » Le corbeau honteux et confus Jura mais un peu tard, qu’on ne l’y prendrait plus. La grenouille qui veut se faire  aussi grosse que le bœuf  Une grenouille vit un bœuf Qui lui sembla de belle taille. Elle, qui n’était pas grosse en tout comme un œuf, Envieuse, s’étend, et s’enfle et se travaille, Pour égaler l’animal en grosseur, Disant : « Regardez bien, ma sœur ; Est-ce assez ? dites -moi : n’y suis -je point encore ? Nenni. – M’y voici donc ? – Point du tout. – M’y voilà ? – Vous n’en approchez point. » La chétive pécore S’enfla si bien qu’elle creva.",0,0,0,1
"id3989","Une grenouille vit un bœuf Qui lui sembla de belle taille. Elle, qui n’était pas grosse en tout comme un œuf, Envieuse, s’étend, et s’enfle et se travaille, Pour égaler l’animal en grosseur, Disant : « Regardez bien, ma sœur ; Est-ce assez ? dites -moi : n’y suis -je point encore ? Nenni. – M’y voici donc ? – Point du tout. – M’y voilà ? – Vous n’en approchez point. » La chétive pécore S’enfla si bien qu’elle creva. Le monde est plein de gens qui ne sont pas plus sages. Tout bourgeois veut bâtir comme les grands seigneurs, Tout prince a des ambassadeurs, Tout marquis veut avoir des pages. Les deux mulets  Deux mulets cheminaient, l’un d’avoine chargé, L’autre portant l’argent de la gabelle. Celui -ci, glorieux d’une charge si belle, N’eût voulu pour beaucoup en être soulagé.",0,0,0,1
"id3990","Le monde est plein de gens qui ne sont pas plus sages. Tout bourgeois veut bâtir comme les grands seigneurs, Tout prince a des ambassadeurs, Tout marquis veut avoir des pages. Les deux mulets  Deux mulets cheminaient, l’un d’avoine chargé, L’autre portant l’argent de la gabelle. Celui -ci, glorieux d’une charge si belle, N’eût voulu pour beaucoup en être soulagé. Il marchait d’un pas relevé, Et faisait sonner sa sonnette : Quand, l’ennemi se présentant, Comme il en voulait à l’argent, Sur le mulet du fisc une troupe se jette, Le saisit au frein et l’arrête. Le mulet, en se défendant, Se sent percé de coups ; il gémit, il soupire. « Est-ce donc là, dit-il, ce qu’on m’avait promis ? Ce mulet qui me suit du danger se retire ; Et moi j’y tombe et je péris !",0,0,0,1
"id3991","L’autre portant l’argent de la gabelle. Celui -ci, glorieux d’une charge si belle, N’eût voulu pour beaucoup en être soulagé. Il marchait d’un pas relevé, Et faisait sonner sa sonnette : Quand, l’ennemi se présentant, Comme il en voulait à l’argent, Sur le mulet du fisc une troupe se jette, Le saisit au frein et l’arrête. Le mulet, en se défendant, Se sent percé de coups ; il gémit, il soupire. « Est-ce donc là, dit-il, ce qu’on m’avait promis ? Ce mulet qui me suit du danger se retire ; Et moi j’y tombe et je péris ! – Ami, lui dit son camarade, Il n’est pas toujours bon d’avoir un haut emploi : Si tu n’avais servi qu’un meunier, comme moi, Tu ne serais pas si malade. » Le Loup et le Chien",0,0,0,1
"id3992","Il n’est pas toujours bon d’avoir un haut emploi : Si tu n’avais servi qu’un meunier, comme moi, Tu ne serais pas si malade. » Le Loup et le Chien  Un loup n’avait que les os et la peau, Tant les chiens faisaient bonne garde. Ce loup rencontre un dogue aussi puissant que beau, Gras, poli, qui s’était fourvoyé par mégarde. L’attaquer, le mettre en quartiers, Sire loup l’eût fait volontiers ; Mais il fallait livrer bataille, Et le mâtin était de taille A se défendre hardiment. Le loup donc, l’aborde humblement, Entre en propos, et lui fait compliment Sur son embonpoint, qu’il admire. « Il ne tiendra qu’à vous, beau sire, D’être aussi gras que moi, lui répartit le chien. Quittez les bois, vous ferez bien : Vos pareils y sont misérables, Cancres, hères, et pauvres diables,",0,0,0,1
"id3993","Un loup n’avait que les os et la peau, Tant les chiens faisaient bonne garde. Ce loup rencontre un dogue aussi puissant que beau, Gras, poli, qui s’était fourvoyé par mégarde. L’attaquer, le mettre en quartiers, Sire loup l’eût fait volontiers ; Mais il fallait livrer bataille, Et le mâtin était de taille A se défendre hardiment. Le loup donc, l’aborde humblement, Entre en propos, et lui fait compliment Sur son embonpoint, qu’il admire. « Il ne tiendra qu’à vous, beau sire, D’être aussi gras que moi, lui répartit le chien. Quittez les bois, vous ferez bien : Vos pareils y sont misérables, Cancres, hères, et pauvres diables, Dont la condition est de mourir de faim. Car quoi ? rien d’assuré ; point de franche lippée ; Tout à la pointe de l’épée. Suivez moi, vous aurez un bien meilleur destin. »",0,0,0,1
"id3994","Le loup donc, l’aborde humblement, Entre en propos, et lui fait compliment Sur son embonpoint, qu’il admire. « Il ne tiendra qu’à vous, beau sire, D’être aussi gras que moi, lui répartit le chien. Quittez les bois, vous ferez bien : Vos pareils y sont misérables, Cancres, hères, et pauvres diables, Dont la condition est de mourir de faim. Car quoi ? rien d’assuré ; point de franche lippée ; Tout à la pointe de l’épée. Suivez moi, vous aurez un bien meilleur destin. » Le loup reprit : « Que me faudra-t-il faire ? –Presque rien, dit le chien : donner la chasse aux gens Portant bâtons et mendiants ; Flatter ceux du logis, à son maître complaire : Moyennant quoi votre salaire Sera force reliefs de toutes les façons : Os de poulets, os de pigeons, Sans parler de mainte caresse. »",0,0,0,1
"id3995","Portant bâtons et mendiants ; Flatter ceux du logis, à son maître complaire : Moyennant quoi votre salaire Sera force reliefs de toutes les façons : Os de poulets, os de pigeons, Sans parler de mainte caresse. » Le loup déjà se forge une félicité Qui le fait pleurer de tendresse Chemin faisant, il vit le cou du chien pelé. « Qu’est -ce  là ? lui  dit-il. –  Rien. –  Quoi ? rien ? –  Peu  de  chose. – Mais encor ? – Le collier dont je suis attaché De ce que vous voyez est peut-être la cause. – Attaché ? dit le loup : vous ne courez donc pas Où vous voulez ? – Pas toujours ; mais qu’importe ? – Il importe si bien, que de tous vos repas Je ne veux en aucune sorte, Et ne voudrais pas même à ce prix un trésor. »",0,0,0,1
"id3996","De ce que vous voyez est peut-être la cause. – Attaché ? dit le loup : vous ne courez donc pas Où vous voulez ? – Pas toujours ; mais qu’importe ? – Il importe si bien, que de tous vos repas Je ne veux en aucune sorte, Et ne voudrais pas même à ce prix un trésor. » Cela dit, maître loup s’enfuit, et court encor. La Génisse, la Chèvre et la Brebis  en société avec le Lion  La génisse, la chèvre et leur sœur la brebis, Avec un fier lion, seigneur du voisinage, Firent société, dit-on, au temps jadis, Et mirent en commun le gain et le dommage. Dans les lacs de la chèvre un cerf se trouva pris. Vers ses associés aussitôt elle envoie. Eux venus, le lion par ses ongles compta, Et dit : « Nous sommes quatre à partager la proie ».",0,0,0,1
"id3997","La génisse, la chèvre et leur sœur la brebis, Avec un fier lion, seigneur du voisinage, Firent société, dit-on, au temps jadis, Et mirent en commun le gain et le dommage. Dans les lacs de la chèvre un cerf se trouva pris. Vers ses associés aussitôt elle envoie. Eux venus, le lion par ses ongles compta, Et dit : « Nous sommes quatre à partager la proie ». Puis, en autant de parts le cerf il dépeça ; Prit pour lui la première en qualité de sire : « Elle doit être à moi, dit-il, et la raison, C’est que je m’appelle lion : A cela l’on n’a rien à dire. La seconde, par droit, me doit échoir encor : Ce droit, vous le savez, c’est le droit du plus fort. Comme le plus vaillant, je prétends la troisième. Si quelqu’une de vous touche à la quatrième,",0,0,0,1
"id3998","Et dit : « Nous sommes quatre à partager la proie ». Puis, en autant de parts le cerf il dépeça ; Prit pour lui la première en qualité de sire : « Elle doit être à moi, dit-il, et la raison, C’est que je m’appelle lion : A cela l’on n’a rien à dire. La seconde, par droit, me doit échoir encor : Ce droit, vous le savez, c’est le droit du plus fort. Comme le plus vaillant, je prétends la troisième. Si quelqu’une de vous touche à la quatrième, Je l’ étranglerai tout d’abord. » La Besace  Jupiter dit un jour : « Que tout ce qui respire S’en vienne comparaître aux pieds de ma grandeur : Si dans son composé quelqu’un trouve à redire, Il peut le déclarer sans peur ; Je mettrai remède à la chose.",0,0,0,1
"id3999","Jupiter dit un jour : « Que tout ce qui respire S’en vienne comparaître aux pieds de ma grandeur : Si dans son composé quelqu’un trouve à redire, Il peut le déclarer sans peur ; Je mettrai remède à la chose. Venez, singe ; parlez le premier, et pour cause. Voyez ces animaux, faites comparaison De leurs beautés avec les vôtres. Êtes -vous satisfait ? – Moi ? dit -il ; pourquoi non ? N’ai -je pas quatre pieds aussi bien que les autres ? Mon portrait jusqu’ici ne m’a rien reproché ; Mais pour mon frère l’ours, on ne l’a qu’ébauché : Jamais, s’il me veut croire, il ne se fera peindre. » L’ours venant là-dessus, on crut qu’il s’allait plaindre. Tant s’en faut : de sa forme il se loua très fort ; Glosa sur l’éléphant, dit qu’on pourrait encor Ajouter à sa queue, ôter à ses oreilles ;",0,0,0,1
"id4000","Êtes -vous satisfait ? – Moi ? dit -il ; pourquoi non ? N’ai -je pas quatre pieds aussi bien que les autres ? Mon portrait jusqu’ici ne m’a rien reproché ; Mais pour mon frère l’ours, on ne l’a qu’ébauché : Jamais, s’il me veut croire, il ne se fera peindre. » L’ours venant là-dessus, on crut qu’il s’allait plaindre. Tant s’en faut : de sa forme il se loua très fort ; Glosa sur l’éléphant, dit qu’on pourrait encor Ajouter à sa queue, ôter à ses oreilles ; Que c’était une masse informe et sans beauté. L’éléphant étant écouté, Tout sage qu’il était, dit des choses pareilles : Il jugea qu’à son appétit Dame baleine était trop grosse. Dame fourmi trouva le ciron trop petit, Se croyant, pour elle, un colosse. Jupin les renvoya s’étant censurés tous, Du reste contents d’eux.",0,0,0,1
"id4001","Dame fourmi trouva le ciron trop petit, Se croyant, pour elle, un colosse. Jupin les renvoya s’étant censurés tous, Du reste contents d’eux. Mais parmi les plus fous Notre espèce excella ; car tout ce que nous sommes, Lynx envers nos pareils, et taupes envers nous, Nous nous pardonnons tout, et rien aux autres hommes : On se voit d’un autre œil qu’on ne voit son prochain. Le fabricateur souverain Nous créa besaciers tous de même manière,   Tant ceux du temps passé que du temps d’aujourd’hui : Il fit pour nos défauts la poche de derrière, Et celle de devant pour les défauts d’autrui. L’hirondelle et les petits oiseaux  Une hirondelle en ses voyages Avait beaucoup appris. Quiconque a beaucoup vu Peut avoir beaucoup retenu. Celle -ci prévoyait jusqu’aux moindres orages, Et devant qu’ils ne fussent éclos,",0,0,0,1
"id4002","Il fit pour nos défauts la poche de derrière, Et celle de devant pour les défauts d’autrui. L’hirondelle et les petits oiseaux  Une hirondelle en ses voyages Avait beaucoup appris. Quiconque a beaucoup vu Peut avoir beaucoup retenu. Celle -ci prévoyait jusqu’aux moindres orages, Et devant qu’ils ne fussent éclos, Les annonçait aux matelots. Il arriva qu’au temps que le chanvre se sème, Elle vit un manant en couvrir maints sillons. « Ceci ne me plaît pas, dit-elle aux oisillons : Je vous plains, car pour moi, dans ce péril extrême, Je saurai m’éloigner, ou vivre en quelque coin. Voyez -vous cette main qui, par les airs chemine ? Un jour viendra, qui n’est pas loin, Que ce qu’elle répand sera votre ruine. De là naîtront engins à vous envelopper, Et lacets pour vous attraper, Enfin, mainte et mainte machine",0,0,0,1
"id4003","Avait beaucoup appris. Quiconque a beaucoup vu Peut avoir beaucoup retenu. Celle -ci prévoyait jusqu’aux moindres orages, Et devant qu’ils ne fussent éclos, Les annonçait aux matelots. Il arriva qu’au temps que le chanvre se sème, Elle vit un manant en couvrir maints sillons. « Ceci ne me plaît pas, dit-elle aux oisillons : Je vous plains, car pour moi, dans ce péril extrême, Je saurai m’éloigner, ou vivre en quelque coin. Voyez -vous cette main qui, par les airs chemine ? Un jour viendra, qui n’est pas loin, Que ce qu’elle répand sera votre ruine. De là naîtront engins à vous envelopper, Et lacets pour vous attraper, Enfin, mainte et mainte machine Qui causera dans la saison Votre mort ou votre prison : Gare la cage ou le chaudron ! C’est pourquoi, leur dit l’hirondelle, Mangez ce grain et croyez -moi. »",0,0,0,1
"id4004","Et lacets pour vous attraper, Enfin, mainte et mainte machine Qui causera dans la saison Votre mort ou votre prison : Gare la cage ou le chaudron ! C’est pourquoi, leur dit l’hirondelle, Mangez ce grain et croyez -moi. » Les oiseaux se moquèrent d’elle : Ils trouvaient aux champs trop de quoi. Quand la chènevière fut verte, L’hirondelle leur dit : « Arrachez brin à brin Ce qu’a produit ce mauvais grain, Ou soyez sûrs de votre perte. –Prophète de malheur, babillarde, dit-on, Le bel emploi que tu nous donnes ! Il nous faudrait mille personnes Pour éplucher tout ce canton. » La chanvre étant tout à fait crue,   L’hirondelle ajouta : « Ceci ne va pas bien ; Mauvaise graine est tôt venue. Mais puisque jusqu’ici l’on ne m’a crue en rien, Dès que vous verrez que la terre",0,0,0,1
"id4005","Le bel emploi que tu nous donnes ! Il nous faudrait mille personnes Pour éplucher tout ce canton. » La chanvre étant tout à fait crue,   L’hirondelle ajouta : « Ceci ne va pas bien ; Mauvaise graine est tôt venue. Mais puisque jusqu’ici l’on ne m’a crue en rien, Dès que vous verrez que la terre Sera couverte, et qu’à leurs blés Les gens n’étant plus occupés Feront aux oisillons la guerre ; Quand reglingettes et réseaux Attraperont petits oiseaux, Ne volez plus de place en place, Demeurez au logis ou changez de climat : Imitez le canard, la grue ou la bécasse. Mais vous n’êtes pas en état De passer, comme nous, les déserts et les ondes, Ni d’aller chercher d’autres mondes ; C’est pourquoi vous n’avez qu’un parti qui soit sûr, C’est de vous enfermer aux trous de quelque mur. »",0,0,0,1
"id4006","Quand reglingettes et réseaux Attraperont petits oiseaux, Ne volez plus de place en place, Demeurez au logis ou changez de climat : Imitez le canard, la grue ou la bécasse. Mais vous n’êtes pas en état De passer, comme nous, les déserts et les ondes, Ni d’aller chercher d’autres mondes ; C’est pourquoi vous n’avez qu’un parti qui soit sûr, C’est de vous enfermer aux trous de quelque mur. » Les oisillons, las de l’entendre, Se mirent à jaser aussi confusément Que faisaient les Troyens quand la pauvre Cassandre Ouvrait la bouche seulement. Il en prit aux uns comme aux autres : Maint oisillon se vit esclave retenu. Nous n’écoutons d’instincts que ceux qui sont les nôtres Et ne croyons le mal que quand il est venu. Le Rat de ville et le Rat des champs",0,0,0,1
"id4007","Il en prit aux uns comme aux autres : Maint oisillon se vit esclave retenu. Nous n’écoutons d’instincts que ceux qui sont les nôtres Et ne croyons le mal que quand il est venu. Le Rat de ville et le Rat des champs  Autrefois le rat des villes Invita le rat des champs D’ une façon fort civile, A des reliefs d’ortolans  Sur un tapis de Turquie Le couvert se trouva mis. Je laisse à penser la vie Que firent ces deux amis. Le régal fut fort honnête : Rien ne manquait au festin ; Mais quelqu’un troubla la fête Pendant qu’ils étaient en train. A la porte de la salle Ils entendirent du bruit : Le rat de ville détale, Son camarade le suit. Le bruit cesse, on se retire : Rats en campagne aussitôt ;",0,0,0,1
"id4008","Autrefois le rat des villes Invita le rat des champs D’une façon fort civile, A des reliefs d’ortolans  Sur un tapis de Turquie Le couvert se trouva mis. Je laisse à penser la vie Que firent ces deux amis. Le régal fut fort honnête : Rien ne manquait au festin ; Mais quelqu’un troubla la fête Pendant qu’ils étaient en train. A la porte de la salle Ils entendirent du bruit : Le rat de ville détale, Son camarade le suit. Le bruit cesse, on se retire : Rats en campagne aussitôt ; Et le citadin de dire : « Achevons tout notre rôt. – C’est assez, dit le rustique ; Demain vous viendrez chez moi. Ce n’est pas que je me pique De tous vos festins de roi ; Mais rien ne vient m’interrompre : Je mange tout à loisir.",0,0,0,1
"id4009","Mais quelqu’un troubla la fête Pendant qu’ils étaient en train. A la porte de la salle Ils entendirent du bruit : Le rat de ville détale, Son camarade le suit. Le bruit cesse, on se retire : Rats en campagne aussitôt ; Et le citadin de dire : « Achevons tout notre rôt. – C’est assez, dit le rustique ; Demain vous viendrez chez moi. Ce n’est pas que je me pique De tous vos festins de roi ; Mais rien ne vient m’interrompre : Je mange tout à loisir. Adieu donc. Fi du plaisir Que la crainte peut corrompre ! » Le loup et l’agneau  La raison du plus fort est toujours la meilleure : Nous l’allons montrer tout à l’heure. Un Agneau se désaltérait Dans le courant d’une onde pure. Un loup survient à jeun, qui cherchait aventure,",0,0,0,1
"id4010","Demain vous viendrez chez moi. Ce n’est pas que je me pique De tous vos festins de roi ; Mais rien ne vient m’interrompre : Je mange tout à loisir. Adieu donc. Fi du plaisir Que la crainte peut corrompre ! » Le loup et l’agneau  La raison du plus fort est toujours la meilleure : Nous l’allons montrer tout à l’heure. Un Agneau se désaltérait Dans le courant d’une onde pure. Un loup survient à jeun, qui cherchait aventure, Et que la faim en ces lieux attirait. « Qui te rend si hardi de troubler mon breuvage ? Dit cet animal plein de rage : Tu seras châtié de ta témérité. – Sire, répond l’agneau, que Votre Majesté Ne se mette pas en colère ; Mais plutôt qu’elle considère Que je me vas désaltérant",0,0,0,1
"id4011","La raison du plus fort est toujours la meilleure : Nous l’allons montrer tout à l’heure. Un Agneau se désaltérait Dans le courant d’une onde pure. Un loup survient à jeun, qui cherchait aventure, Et que la faim en ces lieux attirait. « Qui te rend si hardi de troubler mon breuvage ? Dit cet animal plein de rage : Tu seras châtié de ta témérité. – Sire, répond l’agneau, que Votre Majesté Ne se mette pas en colère ; Mais plutôt qu’elle considère Que je me vas désaltérant Dans le courant, Plus de vingt pas au -dessous d’Elle ; Et que par conséquent, en aucune façon Je ne puis troubler sa boisson. – Tu la troubles, reprit cette bête cruelle ; Et je sais que de moi tu médis l’an passé. – Comment l’aurais -je fait si je n’étais pas né ?",0,0,0,1
"id4012","Dit cet animal plein de rage : Tu seras châtié de ta témérité. – Sire, répond l’agneau, que Votre Majesté Ne se mette pas en colère ; Mais plutôt qu’elle considère Que je me vas désaltérant Dans le courant, Plus de vingt pas au -dessous d’Elle ; Et que par conséquent, en aucune façon Je ne puis troubler sa boisson. – Tu la troubles, reprit cette bête cruelle ; Et je sais que de moi tu médis l’an passé. – Comment l’aurais -je fait si je n’étais pas né ? Reprit l’agneau ; je tette encor ma mère – Si ce n’est toi, c’est donc ton frère. – Je n’en ai point. – C’est donc l’un des tiens ; Car vous ne m’épargnez guère, Vous, vos bergers et vos chiens. On me l’a dit : il faut que je me venge. »",0,0,0,1
"id4013","Car vous ne m’épargnez guère, Vous, vos bergers et vos chiens. On me l’a dit : il faut que je me venge. » Là -dessus, au fond des forêts Le loup l’emporte et puis le mange, Sans autre forme de procès. L’homme et son image  Pour M. le Duc de La Rochefoucauld   Un homme qui s’aimait sans avoir de rivaux Passait dans son esprit pour le plus beau du monde : Il accusait toujours les miroirs d’être faux, Vivant plus que content dans une erreur profonde. Afin de le guérir, le sort officieux Présentait partout à ses yeux Les conseillers muets dont se servent nos dames : Miroirs dans les logis, miroirs chez les marchands, Miroirs aux poches des galands, Miroirs aux ceintures des femmes. Que fait notre Narcisse ? Il se va confiner Aux lieux les plus cachés qu’il peut s’imaginer,",0,0,0,1
"id4014","Pour M. le Duc de La Rochefoucauld   Un homme qui s’aimait sans avoir de rivaux Passait dans son esprit pour le plus beau du monde : Il accusait toujours les miroirs d’être faux, Vivant plus que content dans une erreur profonde. Afin de le guérir, le sort officieux Présentait partout à ses yeux Les conseillers muets dont se servent nos dames : Miroirs dans les logis, miroirs chez les marchands, Miroirs aux poches des galands, Miroirs aux ceintures des femmes. Que fait notre Narcisse ? Il se va confiner Aux lieux les plus cachés qu’il peut s’imaginer, N’osant plus des miroirs éprouver l’aventure. Mais un canal, formé par une source pure, Se trouve en ces lieux écartés : Il s’y voit, il se fâche, et ses yeux irrités Pensent apercevoir une chimère vaine. Il fait tout ce qu’il peut pour éviter cette eau ;",0,0,0,1
"id4015","Miroirs dans les logis, miroirs chez les marchands, Miroirs aux poches des galands, Miroirs aux ceintures des femmes. Que fait notre Narcisse ? Il se va confiner Aux lieux les plus cachés qu’il peut s’imaginer, N’osant plus des miroirs éprouver l’aventure. Mais un canal, formé par une source pure, Se trouve en ces lieux écartés : Il s’y voit, il se fâche, et ses yeux irrités Pensent apercevoir une chimère vaine. Il fait tout ce qu’il peut pour éviter cette eau ; Mais quoi ? Le canal est si beau Qu’ il ne le quitte qu’avec peine. On voit bien où je veux venir. Je parle à tous ; et cette erreur extrême Est un mal que chacun se plaît d’entretenir. Notre âme, c’est cet homme amoureux de lui-même ; Tant de miroirs, ce sont les sottises d’autrui, Miroirs, de nos défauts les peintres légitimes ;",0,0,0,1
"id4016","On voit bien où je veux venir. Je parle à tous ; et cette erreur extrême Est un mal que chacun se plaît d’entretenir. Notre âme, c’est cet homme amoureux de lui-même ; Tant de miroirs, ce sont les sottises d’autrui, Miroirs, de nos défauts les peintres légitimes ; Et quant au canal, c’est celui Que chacun sait, le livre des Maximes. Le dragon à plusieurs têtes et le dragon à plusieurs queues Un envoyé du Grand Seigneur Préférait, dit l’histoire, un jour chez l’empereur Les forces de son maître à celles de l’Empire. Un allemand se mit à dire : « Notre prince a des dépendants Qui, de leur chef, sont si puissants Que chacun d’eux pourrait soudoyer une armée. » Le chiaoux, homme de sens, Lui dit : « Je sais par renommée",0,0,0,1
"id4017","Un envoyé du Grand Seigneur Préférait, dit l’histoire, un jour chez l’empereur Les forces de son maître à celles de l’Empire. Un allemand se mit à dire : « Notre prince a des dépendants Qui, de leur chef, sont si puissants Que chacun d’eux pourrait soudoyer une armée. » Le chiaoux, homme de sens, Lui dit : « Je sais par renommée Ce que chaque Électeur peut de monde fournir ; Et cela me fait souvenir D’une aventure étrange, et qui pourtant est vraie. J’étais en un lieu sûr, lorsque je vis passer Les cent têtes d’une hydre au travers d’une haie. Mon sang commence à se glacer ; Et je crois qu’à moins on s’effraie. Je n’en eus toutefois que la peur sans le mal : Jamais le corps de l’animal Ne put venir vers moi, ni trouver d’ouverture.",0,0,0,1
